Wavelength,Scale_Factor_50
3229.071010960563,1.0965482741370685
3231.6718523675254,1.0965482741370685
3234.2747886110524,1.0890445222611305
3236.8798213784216,1.0920460230115057
3239.486952358269,1.0935467733866933
3242.09618324059,1.098049024512256
3244.7075157167433,1.098049024512256
3247.3209514794485,1.0975487743871937
3249.936492222788,1.0990495247623813
3252.554139642213,1.1030515257628815
3255.1738954345306,1.1000500250125063
3257.795761297923,1.1010505252626313
3260.4197389319393,1.1060530265132567
3263.045830037495,1.1160580290145072
3265.674036316877,1.1155577788894446
3268.304359473743,1.1105552776388194
3270.936801213123,1.1230615307653826
3273.57136324142,1.1220610305152576
3276.208047266412,1.128064032016008
3278.8468549972517,1.1310655327663832
3281.4877881444695,1.1335667833916958
3284.130848419972,1.1310655327663832
3286.7760375370494,1.1360680340170084
3289.4233572103617,1.1335667833916958
3292.072809155959,1.1310655327663832
3294.724395091271,1.1240620310155078
3297.3781167351112,1.1275637818909454
3300.033975807676,1.127063531765883
3302.691974030549,1.119559779889945
3305.352113126699,1.1185592796398198
3308.014394820483,1.1185592796398198
3310.678820837648,1.1050525262631314
3313.3453929053294,1.1075537768884443
3316.0141127520583,1.1075537768884443
3318.6849821077467,1.098049024512256
3321.3580027037115,1.1020510255127565
3324.033176272659,1.1020510255127565
3326.7105045486933,1.0995497748874437
3329.3899892673126,1.097048524262131
3332.0716321654154,1.096048024012006
3334.755434981298,1.097048524262131
3337.441399454656,1.0965482741370685
3340.1295273265887,1.088544272136068
3342.819820339595,1.0940470235117559
3345.512280237579,1.0965482741370685
3348.2069087658483,1.1010505252626313
3350.903707671121,1.103551775887944
3353.602678701511,1.1030515257628815
3356.3038236065504,1.0995497748874437
3359.0071441371774,1.104552276138069
3361.71264204574,1.1085542771385692
3364.420319085998,1.1095547773886942
3367.130177013124,1.1150575287643822
3369.8422175837036,1.1040520260130064
3372.556442555738,1.1200600300150074
3375.272853688644,1.1070535267633816
3377.9914527432547,1.1110555277638818
3380.712241481827,1.1175587793896948
3383.435221668024,1.1230615307653826
3386.160395066943,1.1175587793896948
3388.887763445096,1.1230615307653826
3391.617328570421,1.1145572786393196
3394.3490922122783,1.1230615307653826
3397.0830561414527,1.1155577788894446
3399.819222130158,1.114057028514257
3402.5575919520315,1.1075537768884443
3405.2981673821428,1.0950475237618809
3408.040950196989,1.0870435217608805
3410.7859421744984,1.0825412706353177
3413.533145094032,1.0850425212606303
3416.282560736387,1.0740370185092547
3419.0341908837845,1.0710355177588795
3421.7880373198914,1.066033016508254
3424.5441018298084,1.0625312656328163
3427.3023862000728,1.0680340170085043
3430.0628922186625,1.0710355177588795
3432.825621674994,1.0680340170085043
3435.590576359926,1.0675337668834417
3438.3577580657593,1.071535767883942
3441.127168586238,1.0730365182591295
3443.8988097165516,1.0685342671335667
3446.6726832533354,1.0515257628814407
3449.4487909946747,1.071535767883942
3452.2271347400933,1.070535267633817
3455.0077162905745,1.067033516758379
3457.790537448549,1.0685342671335667
3460.5756000178985,1.0665332666333167
3463.362905803959,1.0650325162581291
3466.152456613519,1.0595297648824413
3468.9442542548236,1.0580290145072537
3471.7383005375737,1.055527763881941
3474.5345972729274,1.0560280140070035
3477.3331462735027,1.0525262631315657
3480.133949353377,1.0475237618809405
3482.9370083280883,1.048024012006003
3485.742325014641,1.03951975987994
3488.549901231493,1.0325162581290646
3491.3597387985765,1.0340170085042522
3494.1718395372864,1.031015507753877
3496.9862052704843,1.0240120060030016
3499.8028378225004,1.0175087543771886
3502.6217390191346,1.0130065032516258
3505.442910687656,1.0095047523761882
3508.266354656808,1.0030015007503752
3511.0920727568036,1.0
3513.9200668193334,1.0
3516.7503386775643,1.0
3519.5828901661303,1.0
3522.417723121153,1.0
3525.2548393802304,1.0
3528.0942407824396,1.0
3530.935929168339,1.0
3533.7799063799707,1.0
3536.626174260859,1.0
3539.4747346560134,1.0
3542.32558941193,1.0
3545.1787403765925,1.0
3548.0341893994714,1.0
3550.891938331528,1.0
3553.7519890252183,1.0
3556.6143433344787,1.0
3559.479003114751,1.0145072536268134
3562.345970222965,1.0
3565.2152465175504,1.0
3568.08683385843,1.0
3570.960734107027,1.0
3573.836949126262,1.0
3576.715480780558,1.0
3579.5963309358385,1.0
3582.4795014595297,1.0
3585.364994220567,1.0
3588.252811089378,1.0135067533766884
3591.1429539379105,1.0
3594.0354246396137,1.0
3596.9302250694473,1.0
3599.827357103881,1.0
3602.7268226208953,1.0
3605.6286234999843,1.0
3608.5327616221552,1.0
3611.4392388699303,1.0
3614.348057127348,1.0
3617.2592182799654,1.0
3620.1727242148563,1.0
3623.0885768206163,1.0
3626.006777987365,1.0
3628.927329606733,1.0
3631.8502335718863,1.0
3634.7754917775114,1.0
3637.7031061198218,1.0
3640.633078496557,1.0
3643.5654108069866,1.0
3646.5001049519083,1.0
3649.4371628336517,1.0
3652.376586356079,1.0
3655.318377424588,1.0
3658.2625379461024,1.0025012506253126
3661.209069829091,1.0095047523761882
3664.1579749835564,1.0135067533766884
3667.109255321041,1.0185092546273136
3670.0629127546244,1.0250125062531266
3673.01894919893,1.031015507753877
3675.9773665701205,1.038519259629815
3678.938166785904,1.0420210105052525
3681.9013517655317,1.038519259629815
3684.8669234298022,1.0375187593796897
3687.8348837010603,1.0450225112556277
3690.805234503199,1.0455227613806903
3693.777977761661,1.048024012006003
3696.7531154034446,1.0485242621310655
3699.7306493570873,1.048024012006003
3702.710581552692,1.0510255127563781
3705.6929139219123,1.0485242621310655
3708.6776483979584,1.0520260130065033
3711.6647869155963,1.0495247623811905
3714.654331411152,1.047023511755878
3717.6462838225084,1.038519259629815
3720.6406460891126,1.038519259629815
3723.637420151971,1.0365182591295647
3726.6366079536556,1.0360180090045024
3729.638211438305,1.0305152576288144
3732.6422325516132,1.0290145072536268
3735.648673240853,1.0255127563781892
3738.657535454861,1.0205102551275638
3741.6688211440446,1.0360180090045024
3744.682532260381,1.0180090045022512
3747.6986707574197,1.0175087543771886
3750.717238590285,1.0185092546273136
3753.7382377156746,1.0230115057528764
3756.761670091863,1.0180090045022512
3759.7875376787006,1.0155077538769384
3762.815842437619,1.0180090045022512
3765.846586331626,1.0210105052526264
3768.8797713253143,1.023511755877939
3771.91539938486,1.0250125062531266
3774.953472478013,1.0315157578789396
3777.9939925741182,1.0335167583791895
3781.036961644104,1.0345172586293148
3784.082381660486,1.0445222611305653
3787.130254597369,1.0360180090045024
3790.1805824304465,1.0380190095047523
3793.2333671370043,1.0475237618809405
3796.2886106959204,1.0335167583791895
3799.3463150876673,1.0295147573786894
3802.4064822943164,1.0200100050025012
3805.469114299523,1.0145072536268134
3808.534213088553,1.017008504252126
3811.601780648266,1.0095047523761882
3814.6718189671237,1.007503751875938
3817.744330035188,1.0040020010005002
3820.819315844124,1.0035017508754378
3823.8967783872017,1.0
3826.976719659295,1.0
3830.059141656887,1.0
3833.1440463780664,1.0
3836.2314358225326,1.0
3839.321311991595,1.0005002501250626
3842.4136768881754,1.0005002501250626
3845.508532516813,1.0
3848.605880883649,1.0110055027513758
